date,store,item,forecast_sales
2018-03-09,9,19,49.3
2018-03-10,9,19,48.71
2018-03-11,9,19,52.9
2018-03-12,9,19,39.27
2018-03-13,9,19,37.93
2018-03-14,9,19,44.17
2018-03-15,9,19,51.46
2018-03-16,9,19,45.31
2018-03-17,9,19,48.13
2018-03-18,9,19,55.7
2018-03-19,9,19,36.14
2018-03-20,9,19,37.68
2018-03-21,9,19,38.54
2018-03-22,9,19,41.1
2018-03-23,9,19,39.47
2018-03-24,9,19,45.44
2018-03-25,9,19,47.99
2018-03-26,9,19,38.78
2018-03-27,9,19,45.97
2018-03-28,9,19,45.58
2018-03-29,9,19,43.92
2018-03-30,9,19,47.12
2018-03-31,9,19,47.98
2018-01-01,10,19,25.92
2018-01-02,10,19,30.96
2018-01-03,10,19,31.95
2018-01-04,10,19,31.75
2018-01-05,10,19,35.01
2018-01-06,10,19,39.53
2018-01-07,10,19,42.62
2018-01-08,10,19,28.92
2018-01-09,10,19,42.21
2018-01-10,10,19,40.37
2018-01-11,10,19,36.12
2018-01-12,10,19,30.82
2018-01-13,10,19,41.36
2018-01-14,10,19,44.01
2018-01-15,10,19,29.85
2018-01-16,10,19,27.09
2018-01-17,10,19,31.76
2018-01-18,10,19,33.22
2018-01-19,10,19,32.43
2018-01-20,10,19,37.29
2018-01-21,10,19,36.91
2018-01-22,10,19,33.35
2018-01-23,10,19,23.3
2018-01-24,10,19,31.76
2018-01-25,10,19,33.17
2018-01-26,10,19,35.75
2018-01-27,10,19,32.27
2018-01-28,10,19,36.61
2018-01-29,10,19,24.81
2018-01-30,10,19,27.42
2018-01-31,10,19,32.74
2018-02-01,10,19,38.95
2018-02-02,10,19,44.14
2018-02-03,10,19,47.96
2018-02-04,10,19,48.13
2018-02-05,10,19,28.72
2018-02-06,10,19,34.87
2018-02-07,10,19,36.02
2018-02-08,10,19,37.39
2018-02-09,10,19,42.85
2018-02-10,10,19,44.41
2018-02-11,10,19,50.06
2018-02-12,10,19,32.44
2018-02-13,10,19,37.97
2018-02-14,10,19,39.83
2018-02-15,10,19,37.69
2018-02-16,10,19,37.12
2018-02-17,10,19,48.21
2018-02-18,10,19,49.86
2018-02-19,10,19,28.27
2018-02-20,10,19,36.9
2018-02-21,10,19,36.95
2018-02-22,10,19,34.16
2018-02-23,10,19,29.91
2018-02-24,10,19,41.79
2018-02-25,10,19,46.19
2018-02-26,10,19,32.45
2018-02-27,10,19,35.91
2018-02-28,10,19,35.9
2018-03-01,10,19,47.19
2018-03-02,10,19,46.39
2018-03-03,10,19,48.39
2018-03-04,10,19,50.76
2018-03-05,10,19,32.9
2018-03-06,10,19,45.56
2018-03-07,10,19,41.77
2018-03-08,10,19,43.26
2018-03-09,10,19,51.59
2018-03-10,10,19,49.29
2018-03-11,10,19,52.27
2018-03-12,10,19,34.51
2018-03-13,10,19,44.04
2018-03-14,10,19,40.36
2018-03-15,10,19,45.39
2018-03-16,10,19,52.71
2018-03-17,10,19,51.33
2018-03-18,10,19,59.95
2018-03-19,10,19,40.31
2018-03-20,10,19,39.99
2018-03-21,10,19,37.05
2018-03-22,10,19,37.62
2018-03-23,10,19,48.93
2018-03-24,10,19,49.18
2018-03-25,10,19,53.11
2018-03-26,10,19,37.42
2018-03-27,10,19,44.06
2018-03-28,10,19,46.45
2018-03-29,10,19,47.45
2018-03-30,10,19,55.77
2018-03-31,10,19,54.91
2018-01-01,1,20,26.68
2018-01-02,1,20,24.05
2018-01-03,1,20,22.83
2018-01-04,1,20,32.95
2018-01-05,1,20,33.11
2018-01-06,1,20,36.02
2018-01-07,1,20,36.26
2018-01-08,1,20,26.83
2018-01-09,1,20,30.87
2018-01-10,1,20,29.01
2018-01-11,1,20,31.08
2018-01-12,1,20,34.8
2018-01-13,1,20,37.25
2018-01-14,1,20,43.34
2018-01-15,1,20,25.95
2018-01-16,1,20,30.88
2018-01-17,1,20,31.18
2018-01-18,1,20,33.88
2018-01-19,1,20,32.99
2018-01-20,1,20,37.49
2018-01-21,1,20,38.98
2018-01-22,1,20,26.99
2018-01-23,1,20,33.37
2018-01-24,1,20,33.25
2018-01-25,1,20,37.06
2018-01-26,1,20,31.16
2018-01-27,1,20,34.84
2018-01-28,1,20,38.44
2018-01-29,1,20,22.6
2018-01-30,1,20,35.92
2018-01-31,1,20,36.07
2018-02-01,1,20,36.23
2018-02-02,1,20,36.12
2018-02-03,1,20,35.54
2018-02-04,1,20,44.84
2018-02-05,1,20,23.27
2018-02-06,1,20,39.21
2018-02-07,1,20,40.76
2018-02-08,1,20,42.09
2018-02-09,1,20,40.16
2018-02-10,1,20,35.52
2018-02-11,1,20,40.3
2018-02-12,1,20,29.19
2018-02-13,1,20,33.64
2018-02-14,1,20,40.27
2018-02-15,1,20,42.94
2018-02-16,1,20,40.47
2018-02-17,1,20,41.58
2018-02-18,1,20,44.05
2018-02-19,1,20,27.75
2018-02-20,1,20,33.51
2018-02-21,1,20,36.62
2018-02-22,1,20,38.03
2018-02-23,1,20,39.26
2018-02-24,1,20,42.91
2018-02-25,1,20,44.56
2018-02-26,1,20,25.86
2018-02-27,1,20,34.09
2018-02-28,1,20,35.97
2018-03-01,1,20,44.46
2018-03-02,1,20,44.26
2018-03-03,1,20,52.18
2018-03-04,1,20,51.93
2018-03-05,1,20,38.86
2018-03-06,1,20,45.75
2018-03-07,1,20,43.22
2018-03-08,1,20,41.97
2018-03-09,1,20,43.62
2018-03-10,1,20,55.45
2018-03-11,1,20,55.27
2018-03-12,1,20,35.74
2018-03-13,1,20,40.89
2018-03-14,1,20,42.54
2018-03-15,1,20,38.63
2018-03-16,1,20,43.32
2018-03-17,1,20,46.86
2018-03-18,1,20,51.43
2018-03-19,1,20,36.09
2018-03-20,1,20,46.49
2018-03-21,1,20,44.68
2018-03-22,1,20,42.95
2018-03-23,1,20,52.16
2018-03-24,1,20,57.11
2018-03-25,1,20,62.17
2018-03-26,1,20,34.75
2018-03-27,1,20,41.07
2018-03-28,1,20,39.65
2018-03-29,1,20,44.42
2018-03-30,1,20,48.69
2018-03-31,1,20,57.22
2018-01-01,2,20,36.0
2018-01-02,2,20,41.64
2018-01-03,2,20,35.38
2018-01-04,2,20,45.94
2018-01-05,2,20,47.69
2018-01-06,2,20,54.68
2018-01-07,2,20,53.37
2018-01-08,2,20,37.82
2018-01-09,2,20,46.05
2018-01-10,2,20,43.95
2018-01-11,2,20,51.88
2018-01-12,2,20,49.58
2018-01-13,2,20,59.02
2018-01-14,2,20,57.06
2018-01-15,2,20,34.26
2018-01-16,2,20,41.29
2018-01-17,2,20,42.71
2018-01-18,2,20,43.84
2018-01-19,2,20,46.95
2018-01-20,2,20,50.37
2018-01-21,2,20,50.64
2018-01-22,2,20,35.62
2018-01-23,2,20,42.29
2018-01-24,2,20,41.5
2018-01-25,2,20,40.31
2018-01-26,2,20,48.14
2018-01-27,2,20,51.16
2018-01-28,2,20,56.51
2018-01-29,2,20,36.64
2018-01-30,2,20,47.83
2018-01-31,2,20,46.63
2018-02-01,2,20,51.67
2018-02-02,2,20,53.09
2018-02-03,2,20,52.54
2018-02-04,2,20,55.37
2018-02-05,2,20,38.72
2018-02-06,2,20,48.44
2018-02-07,2,20,48.28
2018-02-08,2,20,50.1
2018-02-09,2,20,56.14
2018-02-10,2,20,61.04
2018-02-11,2,20,60.62
2018-02-12,2,20,39.19
2018-02-13,2,20,50.75
2018-02-14,2,20,49.88
2018-02-15,2,20,51.64
2018-02-16,2,20,60.09
2018-02-17,2,20,57.17
2018-02-18,2,20,58.43
2018-02-19,2,20,43.58
2018-02-20,2,20,58.63
2018-02-21,2,20,56.53
2018-02-22,2,20,52.91
2018-02-23,2,20,53.74
2018-02-24,2,20,55.02
2018-02-25,2,20,58.74
2018-02-26,2,20,44.48
2018-02-27,2,20,45.41
2018-02-28,2,20,45.52
2018-03-01,2,20,58.05
2018-03-02,2,20,66.29
2018-03-03,2,20,62.96
2018-03-04,2,20,75.41
2018-03-05,2,20,55.61
2018-03-06,2,20,66.28
2018-03-07,2,20,64.89
2018-03-08,2,20,64.35
2018-03-09,2,20,70.23
2018-03-10,2,20,70.82
2018-03-11,2,20,79.08
2018-03-12,2,20,49.35
2018-03-13,2,20,65.6
2018-03-14,2,20,64.92
2018-03-15,2,20,63.81
2018-03-16,2,20,64.89
2018-03-17,2,20,62.86
2018-03-18,2,20,71.36
2018-03-19,2,20,48.03
2018-03-20,2,20,57.5
2018-03-21,2,20,58.28
2018-03-22,2,20,59.83
2018-03-23,2,20,69.55
2018-03-24,2,20,67.57
2018-03-25,2,20,72.04
2018-03-26,2,20,40.91
2018-03-27,2,20,55.69
2018-03-28,2,20,56.3
2018-03-29,2,20,64.32
2018-03-30,2,20,64.94
2018-03-31,2,20,63.95
2018-01-01,3,20,37.72
2018-01-02,3,20,36.79
2018-01-03,3,20,40.1
2018-01-04,3,20,42.63
2018-01-05,3,20,49.33
2018-01-06,3,20,51.11
2018-01-07,3,20,49.61
2018-01-08,3,20,37.36
2018-01-09,3,20,39.81
2018-01-10,3,20,39.27
2018-01-11,3,20,42.77
2018-01-12,3,20,43.67
2018-01-13,3,20,45.75
2018-01-14,3,20,51.54
2018-01-15,3,20,30.25
2018-01-16,3,20,41.23
2018-01-17,3,20,39.25
2018-01-18,3,20,41.58
2018-01-19,3,20,42.61
2018-01-20,3,20,44.81
2018-01-21,3,20,56.73
2018-01-22,3,20,37.3
2018-01-23,3,20,38.28
2018-01-24,3,20,37.94
2018-01-25,3,20,36.23
2018-01-26,3,20,47.86
2018-01-27,3,20,55.48
2018-01-28,3,20,55.35
2018-01-29,3,20,29.44
2018-01-30,3,20,37.27
2018-01-31,3,20,36.61
2018-02-01,3,20,42.63
2018-02-02,3,20,47.05
2018-02-03,3,20,57.02
2018-02-04,3,20,54.54
2018-02-05,3,20,44.87
2018-02-06,3,20,42.84
2018-02-07,3,20,42.06
2018-02-08,3,20,41.33
2018-02-09,3,20,50.51
2018-02-10,3,20,57.05
2018-02-11,3,20,56.1
2018-02-12,3,20,36.64
2018-02-13,3,20,46.93
2018-02-14,3,20,45.41
2018-02-15,3,20,49.51
2018-02-16,3,20,51.96
2018-02-17,3,20,48.46
2018-02-18,3,20,49.9
2018-02-19,3,20,36.48
2018-02-20,3,20,46.12
2018-02-21,3,20,42.31
2018-02-22,3,20,46.16
2018-02-23,3,20,42.22
2018-02-24,3,20,48.38
2018-02-25,3,20,53.97
2018-02-26,3,20,34.29
2018-02-27,3,20,42.95
2018-02-28,3,20,42.85
2018-03-01,3,20,54.53
2018-03-02,3,20,59.83
2018-03-03,3,20,66.0
2018-03-04,3,20,66.75
2018-03-05,3,20,40.83
2018-03-06,3,20,47.72
2018-03-07,3,20,48.76
2018-03-08,3,20,54.15
2018-03-09,3,20,54.0
2018-03-10,3,20,60.98
2018-03-11,3,20,67.78
2018-03-12,3,20,43.89
2018-03-13,3,20,47.85
2018-03-14,3,20,47.15
2018-03-15,3,20,57.26
2018-03-16,3,20,60.95
2018-03-17,3,20,65.79
2018-03-18,3,20,66.14
2018-03-19,3,20,43.48
2018-03-20,3,20,45.08
2018-03-21,3,20,46.19
2018-03-22,3,20,57.66
2018-03-23,3,20,54.9
2018-03-24,3,20,58.82
2018-03-25,3,20,57.17
2018-03-26,3,20,50.1
2018-03-27,3,20,45.62
2018-03-28,3,20,47.09
2018-03-29,3,20,53.48
2018-03-30,3,20,66.47
2018-03-31,3,20,66.54
2018-01-01,4,20,29.14
2018-01-02,4,20,39.74
2018-01-03,4,20,40.7
2018-01-04,4,20,41.98
2018-01-05,4,20,36.71
2018-01-06,4,20,42.16
2018-01-07,4,20,47.53
2018-01-08,4,20,29.72
2018-01-09,4,20,41.4
2018-01-10,4,20,40.52
2018-01-11,4,20,40.74
2018-01-12,4,20,36.25
2018-01-13,4,20,43.58
2018-01-14,4,20,49.11
2018-01-15,4,20,25.25
2018-01-16,4,20,32.76
2018-01-17,4,20,33.38
2018-01-18,4,20,33.71
2018-01-19,4,20,39.97
2018-01-20,4,20,41.15
2018-01-21,4,20,51.67
2018-01-22,4,20,34.06
2018-01-23,4,20,36.72
2018-01-24,4,20,36.15
2018-01-25,4,20,35.93
2018-01-26,4,20,35.35
2018-01-27,4,20,44.22
2018-01-28,4,20,53.56
2018-01-29,4,20,30.42
2018-01-30,4,20,26.81
2018-01-31,4,20,29.08
2018-02-01,4,20,43.94
2018-02-02,4,20,44.79
2018-02-03,4,20,51.89
2018-02-04,4,20,49.94
2018-02-05,4,20,33.25
2018-02-06,4,20,37.83
2018-02-07,4,20,41.23
2018-02-08,4,20,44.35
2018-02-09,4,20,46.4
2018-02-10,4,20,53.72
2018-02-11,4,20,54.68
2018-02-12,4,20,35.69
2018-02-13,4,20,38.89
2018-02-14,4,20,39.88
2018-02-15,4,20,39.9
2018-02-16,4,20,49.86
2018-02-17,4,20,49.23
2018-02-18,4,20,47.54
2018-02-19,4,20,34.68
2018-02-20,4,20,37.36
2018-02-21,4,20,36.89
2018-02-22,4,20,38.98
2018-02-23,4,20,40.78
2018-02-24,4,20,49.91
2018-02-25,4,20,52.33
2018-02-26,4,20,30.98
2018-02-27,4,20,35.05
2018-02-28,4,20,36.86
2018-03-01,4,20,49.4
2018-03-02,4,20,55.72
2018-03-03,4,20,52.59
2018-03-04,4,20,55.5
2018-03-05,4,20,37.44
2018-03-06,4,20,42.11
2018-03-07,4,20,47.46
2018-03-08,4,20,51.34
2018-03-09,4,20,54.86
2018-03-10,4,20,52.49
2018-03-11,4,20,55.25
2018-03-12,4,20,29.62
2018-03-13,4,20,47.76
2018-03-14,4,20,45.99
2018-03-15,4,20,38.78
2018-03-16,4,20,48.22
2018-03-17,4,20,54.49
2018-03-18,4,20,61.83
2018-03-19,4,20,35.27
2018-03-20,4,20,43.19
2018-03-21,4,20,47.47
2018-03-22,4,20,42.83
2018-03-23,4,20,53.86
2018-03-24,4,20,63.6
2018-03-25,4,20,63.04
2018-03-26,4,20,37.12
2018-03-27,4,20,42.97
2018-03-28,4,20,43.15
2018-03-29,4,20,44.71
2018-03-30,4,20,53.97
2018-03-31,4,20,55.67
2018-01-01,5,20,27.31
2018-01-02,5,20,25.05
2018-01-03,5,20,21.96
2018-01-04,5,20,23.77
2018-01-05,5,20,24.53
2018-01-06,5,20,27.25
2018-01-07,5,20,29.76
2018-01-08,5,20,21.86
2018-01-09,5,20,28.56
2018-01-10,5,20,23.58
2018-01-11,5,20,29.66
2018-01-12,5,20,27.54
2018-01-13,5,20,31.61
2018-01-14,5,20,33.23
2018-01-15,5,20,20.93
2018-01-16,5,20,20.36
2018-01-17,5,20,19.41
2018-01-18,5,20,28.19
2018-01-19,5,20,27.87
2018-01-20,5,20,31.29
2018-01-21,5,20,37.62
2018-01-22,5,20,22.51
2018-01-23,5,20,19.23
2018-01-24,5,20,20.84
2018-01-25,5,20,27.47
2018-01-26,5,20,30.3
2018-01-27,5,20,28.1
2018-01-28,5,20,32.2
2018-01-29,5,20,22.17
2018-01-30,5,20,22.75
2018-01-31,5,20,23.04
2018-02-01,5,20,25.51
2018-02-02,5,20,31.54
2018-02-03,5,20,35.64
2018-02-04,5,20,39.26
2018-02-05,5,20,26.38
2018-02-06,5,20,23.22
2018-02-07,5,20,27.88
2018-02-08,5,20,29.08
2018-02-09,5,20,36.95
2018-02-10,5,20,39.7
2018-02-11,5,20,41.75
2018-02-12,5,20,26.4
2018-02-13,5,20,27.19
2018-02-14,5,20,31.06
2018-02-15,5,20,31.18
2018-02-16,5,20,28.49
2018-02-17,5,20,37.28
2018-02-18,5,20,42.24
2018-02-19,5,20,20.89
2018-02-20,5,20,31.42
2018-02-21,5,20,30.97
2018-02-22,5,20,30.53
2018-02-23,5,20,28.7
2018-02-24,5,20,37.37
2018-02-25,5,20,40.46
2018-02-26,5,20,24.99
2018-02-27,5,20,26.34
2018-02-28,5,20,26.91
2018-03-01,5,20,34.81
2018-03-02,5,20,36.56
2018-03-03,5,20,38.62
2018-03-04,5,20,39.98
2018-03-05,5,20,29.77
2018-03-06,5,20,37.1
2018-03-07,5,20,33.71
2018-03-08,5,20,35.1
2018-03-09,5,20,41.68
2018-03-10,5,20,38.21
2018-03-11,5,20,46.37
2018-03-12,5,20,33.46
2018-03-13,5,20,36.15
2018-03-14,5,20,34.14
2018-03-15,5,20,35.03
2018-03-16,5,20,38.76
2018-03-17,5,20,41.44
2018-03-18,5,20,41.18
2018-03-19,5,20,26.66
2018-03-20,5,20,32.47
2018-03-21,5,20,33.57
2018-03-22,5,20,32.26
2018-03-23,5,20,38.0
2018-03-24,5,20,38.81
2018-03-25,5,20,39.81
2018-03-26,5,20,30.76
2018-03-27,5,20,33.95
2018-03-28,5,20,33.73
2018-03-29,5,20,31.67
2018-03-30,5,20,40.23
2018-03-31,5,20,37.93
2018-01-01,6,20,22.45
2018-01-02,6,20,21.49
2018-01-03,6,20,22.96
2018-01-04,6,20,26.27
2018-01-05,6,20,25.96
2018-01-06,6,20,25.29
2018-01-07,6,20,27.37
2018-01-08,6,20,20.02
2018-01-09,6,20,25.6
2018-01-10,6,20,24.94
2018-01-11,6,20,25.56
2018-01-12,6,20,29.27
2018-01-13,6,20,36.36
2018-01-14,6,20,29.93
2018-01-15,6,20,24.12
2018-01-16,6,20,22.39
2018-01-17,6,20,21.36
2018-01-18,6,20,22.69
2018-01-19,6,20,28.73
2018-01-20,6,20,29.59
2018-01-21,6,20,26.19
2018-01-22,6,20,19.3
2018-01-23,6,20,19.58
2018-01-24,6,20,19.94
2018-01-25,6,20,24.85
2018-01-26,6,20,26.63
2018-01-27,6,20,30.66
2018-01-28,6,20,32.6
2018-01-29,6,20,21.22
2018-01-30,6,20,24.09
2018-01-31,6,20,22.48
2018-02-01,6,20,29.98
2018-02-02,6,20,31.03
2018-02-03,6,20,32.36
2018-02-04,6,20,34.59
2018-02-05,6,20,22.2
2018-02-06,6,20,27.93
2018-02-07,6,20,26.7
2018-02-08,6,20,25.89
2018-02-09,6,20,33.91
2018-02-10,6,20,32.99
2018-02-11,6,20,35.4
2018-02-12,6,20,27.77
2018-02-13,6,20,28.35
2018-02-14,6,20,28.8
2018-02-15,6,20,29.5
2018-02-16,6,20,33.6
2018-02-17,6,20,35.91
2018-02-18,6,20,34.99
2018-02-19,6,20,22.28
2018-02-20,6,20,26.9
2018-02-21,6,20,26.63
2018-02-22,6,20,30.43
2018-02-23,6,20,30.55
2018-02-24,6,20,36.79
2018-02-25,6,20,37.03
2018-02-26,6,20,26.72
2018-02-27,6,20,30.61
2018-02-28,6,20,29.32
2018-03-01,6,20,38.04
2018-03-02,6,20,44.76
2018-03-03,6,20,43.04
2018-03-04,6,20,44.37
2018-03-05,6,20,29.74
2018-03-06,6,20,35.42
2018-03-07,6,20,36.03
2018-03-08,6,20,35.5
2018-03-09,6,20,36.46
2018-03-10,6,20,42.31
2018-03-11,6,20,42.16
2018-03-12,6,20,34.98
2018-03-13,6,20,37.67
2018-03-14,6,20,35.58
2018-03-15,6,20,37.21
2018-03-16,6,20,36.37
2018-03-17,6,20,41.35
2018-03-18,6,20,38.09
2018-03-19,6,20,29.05
2018-03-20,6,20,38.19
2018-03-21,6,20,34.0
2018-03-22,6,20,31.03
2018-03-23,6,20,38.69
2018-03-24,6,20,42.7
2018-03-25,6,20,45.47
2018-03-26,6,20,27.57
2018-03-27,6,20,33.16
2018-03-28,6,20,30.89
2018-03-29,6,20,30.95
2018-03-30,6,20,34.42
2018-03-31,6,20,38.81
2018-01-01,7,20,21.46
2018-01-02,7,20,22.72
2018-01-03,7,20,22.16
2018-01-04,7,20,31.98
2018-01-05,7,20,24.53
2018-01-06,7,20,27.7
2018-01-07,7,20,27.46
2018-01-08,7,20,23.74
2018-01-09,7,20,27.03
2018-01-10,7,20,24.71
2018-01-11,7,20,22.49
2018-01-12,7,20,23.42
2018-01-13,7,20,29.66
2018-01-14,7,20,37.17
2018-01-15,7,20,21.29
2018-01-16,7,20,23.97
2018-01-17,7,20,21.42
2018-01-18,7,20,20.6
2018-01-19,7,20,26.93
2018-01-20,7,20,26.92
2018-01-21,7,20,31.21
2018-01-22,7,20,18.22
2018-01-23,7,20,24.36
2018-01-24,7,20,19.94
2018-01-25,7,20,21.32
2018-01-26,7,20,27.47
2018-01-27,7,20,26.04
2018-01-28,7,20,32.12
2018-01-29,7,20,20.61
2018-01-30,7,20,25.21
2018-01-31,7,20,22.58
2018-02-01,7,20,35.9
2018-02-02,7,20,30.23
2018-02-03,7,20,29.0
2018-02-04,7,20,29.76
2018-02-05,7,20,24.01
2018-02-06,7,20,25.37
2018-02-07,7,20,29.25
2018-02-08,7,20,28.43
2018-02-09,7,20,31.59
2018-02-10,7,20,31.8
2018-02-11,7,20,30.89
2018-02-12,7,20,24.19
2018-02-13,7,20,32.21
2018-02-14,7,20,31.56
2018-02-15,7,20,30.82
2018-02-16,7,20,31.85
2018-02-17,7,20,34.07
2018-02-18,7,20,33.16
2018-02-19,7,20,22.39
2018-02-20,7,20,29.21
2018-02-21,7,20,25.24
2018-02-22,7,20,25.91
2018-02-23,7,20,27.42
2018-02-24,7,20,32.42
2018-02-25,7,20,31.1
2018-02-26,7,20,19.2
2018-02-27,7,20,27.17
2018-02-28,7,20,24.16
2018-03-01,7,20,37.22
2018-03-02,7,20,34.31
2018-03-03,7,20,36.69
2018-03-04,7,20,41.38
2018-03-05,7,20,29.09
2018-03-06,7,20,32.7
2018-03-07,7,20,31.63
2018-03-08,7,20,30.25
2018-03-09,7,20,35.16
2018-03-10,7,20,42.15
2018-03-11,7,20,42.16
2018-03-12,7,20,34.1
2018-03-13,7,20,38.2
2018-03-14,7,20,36.04
2018-03-15,7,20,32.86
2018-03-16,7,20,28.55
2018-03-17,7,20,32.47
2018-03-18,7,20,39.82
2018-03-19,7,20,26.62
2018-03-20,7,20,33.99
2018-03-21,7,20,33.3
2018-03-22,7,20,33.63
2018-03-23,7,20,28.75
2018-03-24,7,20,31.66
2018-03-25,7,20,35.21
2018-03-26,7,20,26.31
2018-03-27,7,20,31.93
2018-03-28,7,20,33.91
2018-03-29,7,20,32.74
2018-03-30,7,20,36.66
2018-03-31,7,20,36.56
2018-01-01,8,20,35.8
2018-01-02,8,20,39.28
2018-01-03,8,20,39.29
2018-01-04,8,20,40.71
2018-01-05,8,20,36.24
2018-01-06,8,20,53.01
2018-01-07,8,20,54.01
2018-01-08,8,20,34.23
2018-01-09,8,20,43.32
2018-01-10,8,20,42.84
2018-01-11,8,20,42.78
2018-01-12,8,20,40.82
2018-01-13,8,20,47.93
2018-01-14,8,20,46.63
2018-01-15,8,20,37.9
2018-01-16,8,20,45.07
2018-01-17,8,20,43.28
2018-01-18,8,20,42.39
2018-01-19,8,20,42.84
2018-01-20,8,20,53.55
2018-01-21,8,20,59.15
2018-01-22,8,20,31.08
2018-01-23,8,20,41.11
2018-01-24,8,20,42.12
2018-01-25,8,20,42.28
2018-01-26,8,20,48.25
2018-01-27,8,20,53.36
2018-01-28,8,20,55.48
2018-01-29,8,20,28.9
2018-01-30,8,20,40.17
2018-01-31,8,20,40.8
2018-02-01,8,20,56.93
2018-02-02,8,20,49.4
2018-02-03,8,20,62.42
2018-02-04,8,20,60.5
2018-02-05,8,20,34.1
2018-02-06,8,20,45.02
2018-02-07,8,20,41.54
2018-02-08,8,20,47.0
2018-02-09,8,20,48.97
2018-02-10,8,20,58.14
2018-02-11,8,20,55.68
2018-02-12,8,20,39.55
2018-02-13,8,20,41.61
2018-02-14,8,20,42.07
2018-02-15,8,20,55.97
2018-02-16,8,20,47.23
2018-02-17,8,20,50.59
2018-02-18,8,20,52.65
2018-02-19,8,20,37.32
2018-02-20,8,20,47.98
2018-02-21,8,20,45.31
2018-02-22,8,20,50.36
2018-02-23,8,20,51.41
2018-02-24,8,20,49.05
2018-02-25,8,20,55.7
2018-02-26,8,20,41.59
2018-02-27,8,20,44.83
2018-02-28,8,20,44.35
2018-03-01,8,20,56.99
2018-03-02,8,20,56.29
2018-03-03,8,20,62.43
2018-03-04,8,20,66.85
2018-03-05,8,20,49.03
2018-03-06,8,20,45.31
2018-03-07,8,20,48.65
2018-03-08,8,20,50.33
2018-03-09,8,20,63.05
2018-03-10,8,20,71.65
2018-03-11,8,20,74.37
2018-03-12,8,20,49.73
2018-03-13,8,20,53.05
2018-03-14,8,20,54.33
2018-03-15,8,20,63.43
2018-03-16,8,20,61.19
2018-03-17,8,20,71.43
2018-03-18,8,20,70.47
2018-03-19,8,20,52.09
2018-03-20,8,20,50.26
2018-03-21,8,20,53.54
2018-03-22,8,20,55.5
2018-03-23,8,20,60.78
2018-03-24,8,20,71.66
2018-03-25,8,20,73.84
2018-03-26,8,20,42.46
2018-03-27,8,20,46.86
2018-03-28,8,20,51.04
2018-03-29,8,20,50.69
2018-03-30,8,20,61.2
2018-03-31,8,20,71.83
2018-01-01,9,20,22.85
2018-01-02,9,20,34.3
2018-01-03,9,20,33.01
2018-01-04,9,20,36.09
2018-01-05,9,20,44.22
2018-01-06,9,20,45.48
2018-01-07,9,20,45.54
2018-01-08,9,20,28.65
2018-01-09,9,20,40.79
2018-01-10,9,20,35.69
2018-01-11,9,20,41.81
2018-01-12,9,20,35.6
2018-01-13,9,20,43.22
2018-01-14,9,20,46.53
2018-01-15,9,20,29.72
2018-01-16,9,20,41.94
2018-01-17,9,20,33.22
2018-01-18,9,20,34.89
2018-01-19,9,20,44.68
2018-01-20,9,20,43.29
2018-01-21,9,20,42.89
2018-01-22,9,20,30.44
2018-01-23,9,20,41.4
2018-01-24,9,20,38.05
2018-01-25,9,20,34.77
2018-01-26,9,20,39.6
2018-01-27,9,20,42.68
2018-01-28,9,20,43.61
2018-01-29,9,20,30.43
2018-01-30,9,20,43.06
2018-01-31,9,20,40.87
2018-02-01,9,20,36.31
2018-02-02,9,20,47.85
2018-02-03,9,20,50.99
2018-02-04,9,20,53.64
2018-02-05,9,20,33.71
2018-02-06,9,20,36.49
2018-02-07,9,20,37.97
2018-02-08,9,20,44.31
2018-02-09,9,20,50.32
2018-02-10,9,20,50.23
2018-02-11,9,20,52.91
2018-02-12,9,20,30.09
2018-02-13,9,20,37.56
2018-02-14,9,20,38.09
2018-02-15,9,20,43.27
2018-02-16,9,20,42.69
2018-02-17,9,20,44.46
2018-02-18,9,20,52.81
2018-02-19,9,20,30.19
2018-02-20,9,20,29.67
2018-02-21,9,20,35.29
2018-02-22,9,20,39.74
2018-02-23,9,20,45.34
2018-02-24,9,20,48.16
2018-02-25,9,20,53.64
2018-02-26,9,20,34.26
2018-02-27,9,20,37.03
2018-02-28,9,20,39.12
2018-03-01,9,20,51.28
2018-03-02,9,20,46.91
2018-03-03,9,20,57.0
2018-03-04,9,20,65.59
2018-03-05,9,20,47.7
2018-03-06,9,20,43.01
2018-03-07,9,20,47.03
2018-03-08,9,20,50.15
2018-03-09,9,20,50.9
2018-03-10,9,20,59.96
2018-03-11,9,20,65.34
2018-03-12,9,20,42.12
2018-03-13,9,20,40.94
2018-03-14,9,20,42.57
2018-03-15,9,20,46.36
2018-03-16,9,20,48.2
2018-03-17,9,20,55.07
2018-03-18,9,20,57.88
2018-03-19,9,20,41.9
2018-03-20,9,20,40.52
2018-03-21,9,20,45.24
2018-03-22,9,20,49.01
2018-03-23,9,20,57.97
2018-03-24,9,20,54.74
2018-03-25,9,20,55.84
2018-03-26,9,20,40.87
2018-03-27,9,20,39.14
2018-03-28,9,20,39.38
2018-03-29,9,20,46.06
2018-03-30,9,20,58.91
2018-03-31,9,20,58.29
2018-01-01,10,20,33.18
2018-01-02,10,20,31.71
2018-01-03,10,20,33.66
2018-01-04,10,20,39.87
2018-01-05,10,20,43.0
2018-01-06,10,20,46.64
2018-01-07,10,20,47.22
2018-01-08,10,20,36.33
2018-01-09,10,20,37.72
